periodo,id_categoria,categoria,variacao_mensal_pct,precip_nordeste_mm,precip_nordeste_mm_lag1,precip_nordeste_mm_lag2,precip_nordeste_mm_lag3,precip_nordeste_mm_lag6,precip_sul_mm,precip_sul_mm_lag1,precip_sul_mm_lag2,precip_sul_mm_lag3,precip_sul_mm_lag6,ano,mes
201904,horticultura,IPCA - Horticultura,3.1632,275.8111111111111,299.18888888888887,189.37777777777777,135.39999999999998,34.644444444444446,117.26666666666667,105.73333333333333,146.53333333333333,124.2,145.29999999999998,2019,4
201905,horticultura,IPCA - Horticultura,-3.2143,131.56666666666666,275.8111111111111,299.18888888888887,189.37777777777777,80.63333333333334,203.9333333333333,117.26666666666667,105.73333333333333,146.53333333333333,101.36666666666667,2019,5
201906,horticultura,IPCA - Horticultura,0.9653,176.89999999999998,131.56666666666666,275.8111111111111,299.18888888888887,103.41111111111111,63.133333333333326,203.9333333333333,117.26666666666667,105.73333333333333,90.76666666666667,2019,6
201907,horticultura,IPCA - Horticultura,-3.5144,135.17777777777778,176.89999999999998,131.56666666666666,275.8111111111111,135.39999999999998,68.43333333333334,63.133333333333326,203.9333333333333,117.26666666666667,124.2,2019,7
201908,horticultura,IPCA - Horticultura,-6.9568,62.42222222222222,135.17777777777778,176.89999999999998,131.56666666666666,189.37777777777777,40.56666666666667,68.43333333333334,63.133333333333326,203.9333333333333,146.53333333333333,2019,8
201909,horticultura,IPCA - Horticultura,-4.6346,50.488888888888894,62.42222222222222,135.17777777777778,176.89999999999998,299.18888888888887,109.93333333333334,40.56666666666667,68.43333333333334,63.133333333333326,105.73333333333333,2019,9
201910,horticultura,IPCA - Horticultura,0.7835,44.77777777777778,50.488888888888894,62.42222222222222,135.17777777777778,275.8111111111111,129.29999999999998,109.93333333333334,40.56666666666667,68.43333333333334,117.26666666666667,2019,10
201911,horticultura,IPCA - Horticultura,2.2315,38.3,44.77777777777778,50.488888888888894,62.42222222222222,131.56666666666666,121.39999999999999,129.29999999999998,109.93333333333334,40.56666666666667,203.9333333333333,2019,11
201912,horticultura,IPCA - Horticultura,9.5548,49.666666666666664,38.3,44.77777777777778,50.488888888888894,176.89999999999998,66.56666666666666,121.39999999999999,129.29999999999998,109.93333333333334,63.133333333333326,2019,12
202001,horticultura,IPCA - Horticultura,-0.0577,150.94444444444446,49.666666666666664,38.3,44.77777777777778,135.17777777777778,166.70000000000002,66.56666666666666,121.39999999999999,129.29999999999998,68.43333333333334,2020,1
202002,horticultura,IPCA - Horticultura,6.8299,185.1222222222222,150.94444444444446,49.666666666666664,38.3,62.42222222222222,114.56666666666666,166.70000000000002,66.56666666666666,121.39999999999999,40.56666666666667,2020,2
202003,horticultura,IPCA - Horticultura,2.6178,282.65555555555557,185.1222222222222,150.94444444444446,49.666666666666664,50.488888888888894,49.73333333333333,114.56666666666666,166.70000000000002,66.56666666666666,109.93333333333334,2020,3
202004,horticultura,IPCA - Horticultura,1.547,220.44444444444446,282.65555555555557,185.1222222222222,150.94444444444446,44.77777777777778,33.699999999999996,49.73333333333333,114.56666666666666,166.70000000000002,129.29999999999998,2020,4
202005,horticultura,IPCA - Horticultura,-5.6544,219.42222222222222,220.44444444444446,282.65555555555557,185.1222222222222,38.3,86.33333333333333,33.699999999999996,49.73333333333333,114.56666666666666,121.39999999999999,2020,5
202006,horticultura,IPCA - Horticultura,2.0058,128.60000000000002,219.42222222222222,220.44444444444446,282.65555555555557,49.666666666666664,157.53333333333333,86.33333333333333,33.699999999999996,49.73333333333333,66.56666666666666,2020,6
202007,horticultura,IPCA - Horticultura,-2.0611,106.63333333333334,128.60000000000002,219.42222222222222,220.44444444444446,150.94444444444446,114.7,157.53333333333333,86.33333333333333,33.699999999999996,166.70000000000002,2020,7
202008,horticultura,IPCA - Horticultura,1.6251,49.37777777777777,106.63333333333334,128.60000000000002,219.42222222222222,185.1222222222222,94.13333333333333,114.7,157.53333333333333,86.33333333333333,114.56666666666666,2020,8
202009,horticultura,IPCA - Horticultura,5.1111,41.099999999999994,49.37777777777777,106.63333333333334,128.60000000000002,282.65555555555557,101.76666666666667,94.13333333333333,114.7,157.53333333333333,49.73333333333333,2020,9
202010,horticultura,IPCA - Horticultura,5.1034,31.400000000000002,41.099999999999994,49.37777777777777,106.63333333333334,220.44444444444446,99.16666666666667,101.76666666666667,94.13333333333333,114.7,33.699999999999996,2020,10
202011,horticultura,IPCA - Horticultura,5.6391,92.12222222222222,31.400000000000002,41.099999999999994,49.37777777777777,219.42222222222222,125.2,99.16666666666667,101.76666666666667,94.13333333333333,86.33333333333333,2020,11
202012,horticultura,IPCA - Horticultura,-0.8103,48.955555555555556,92.12222222222222,31.400000000000002,41.099999999999994,128.60000000000002,178.76666666666665,125.2,99.16666666666667,101.76666666666667,157.53333333333333,2020,12
202101,horticultura,IPCA - Horticultura,-0.372,74.37777777777778,48.955555555555556,92.12222222222222,31.400000000000002,106.63333333333334,212.10000000000002,178.76666666666665,125.2,99.16666666666667,114.7,2021,1
202102,horticultura,IPCA - Horticultura,-1.7843,113.0,74.37777777777778,48.955555555555556,92.12222222222222,49.37777777777777,123.59999999999998,212.10000000000002,178.76666666666665,125.2,94.13333333333333,2021,2
202103,horticultura,IPCA - Horticultura,-1.2245,169.05555555555554,113.0,74.37777777777778,48.955555555555556,41.099999999999994,162.46666666666667,123.59999999999998,212.10000000000002,178.76666666666665,101.76666666666667,2021,3
202104,horticultura,IPCA - Horticultura,1.5879,145.58888888888887,169.05555555555554,113.0,74.37777777777778,31.400000000000002,47.800000000000004,162.46666666666667,123.59999999999998,212.10000000000002,99.16666666666667,2021,4
202105,horticultura,IPCA - Horticultura,1.3232,145.33333333333334,145.58888888888887,169.05555555555554,113.0,92.12222222222222,101.66666666666667,47.800000000000004,162.46666666666667,123.59999999999998,125.2,2021,5
202106,horticultura,IPCA - Horticultura,1.7662,96.92222222222222,145.33333333333334,145.58888888888887,169.05555555555554,48.955555555555556,161.83333333333334,101.66666666666667,47.800000000000004,162.46666666666667,178.76666666666665,2021,6
202107,horticultura,IPCA - Horticultura,3.9161,105.27777777777777,96.92222222222222,145.33333333333334,145.58888888888887,74.37777777777778,32.36666666666667,161.83333333333334,101.66666666666667,47.800000000000004,212.10000000000002,2021,7
202108,horticultura,IPCA - Horticultura,-1.8798,83.4,105.27777777777777,96.92222222222222,145.33333333333334,113.0,87.06666666666666,32.36666666666667,161.83333333333334,101.66666666666667,123.59999999999998,2021,8
202109,horticultura,IPCA - Horticultura,-0.0272,59.25555555555555,83.4,105.27777777777777,96.92222222222222,169.05555555555554,119.16666666666667,87.06666666666666,32.36666666666667,161.83333333333334,162.46666666666667,2021,9
202110,horticultura,IPCA - Horticultura,2.15,62.599999999999994,59.25555555555555,83.4,105.27777777777777,145.58888888888887,155.5,119.16666666666667,87.06666666666666,32.36666666666667,47.800000000000004,2021,10
202111,horticultura,IPCA - Horticultura,2.908,79.43333333333334,62.599999999999994,59.25555555555555,83.4,145.33333333333334,84.93333333333334,155.5,119.16666666666667,87.06666666666666,101.66666666666667,2021,11
202112,horticultura,IPCA - Horticultura,-0.224,113.62222222222222,79.43333333333334,62.599999999999994,59.25555555555555,96.92222222222222,79.73333333333333,84.93333333333334,155.5,119.16666666666667,161.83333333333334,2021,12
202201,horticultura,IPCA - Horticultura,4.8855,192.2111111111111,113.62222222222222,79.43333333333334,62.599999999999994,105.27777777777777,130.4,79.73333333333333,84.93333333333334,155.5,32.36666666666667,2022,1
202202,horticultura,IPCA - Horticultura,0.3705,101.64444444444445,192.2111111111111,113.62222222222222,79.43333333333334,83.4,94.23333333333333,130.4,79.73333333333333,84.93333333333334,87.06666666666666,2022,2
202203,horticultura,IPCA - Horticultura,4.1699,311.3333333333333,101.64444444444445,192.2111111111111,113.62222222222222,59.25555555555555,169.36666666666667,94.23333333333333,130.4,79.73333333333333,119.16666666666667,2022,3
202204,horticultura,IPCA - Horticultura,1.9858,198.86666666666667,311.3333333333333,101.64444444444445,192.2111111111111,62.599999999999994,91.5,169.36666666666667,94.23333333333333,130.4,155.5,2022,4
202205,horticultura,IPCA - Horticultura,-2.96,269.43333333333334,198.86666666666667,311.3333333333333,101.64444444444445,79.43333333333334,184.63333333333333,91.5,169.36666666666667,94.23333333333333,84.93333333333334,2022,5
202206,horticultura,IPCA - Horticultura,4.5413,184.41111111111113,269.43333333333334,198.86666666666667,311.3333333333333,113.62222222222222,113.63333333333333,184.63333333333333,91.5,169.36666666666667,79.73333333333333,2022,6
202207,horticultura,IPCA - Horticultura,-2.3653,150.73333333333335,184.41111111111113,269.43333333333334,198.86666666666667,192.2111111111111,64.46666666666665,113.63333333333333,184.63333333333333,91.5,130.4,2022,7
202208,horticultura,IPCA - Horticultura,-2.2574,102.24444444444445,150.73333333333335,184.41111111111113,269.43333333333334,101.64444444444445,157.46666666666667,64.46666666666665,113.63333333333333,184.63333333333333,94.23333333333333,2022,8
202209,horticultura,IPCA - Horticultura,-0.9745,52.63333333333333,102.24444444444445,150.73333333333335,184.41111111111113,311.3333333333333,138.46666666666667,157.46666666666667,64.46666666666665,113.63333333333333,169.36666666666667,2022,9
202210,horticultura,IPCA - Horticultura,0.2738,54.36666666666666,52.63333333333333,102.24444444444445,150.73333333333335,198.86666666666667,143.70000000000002,138.46666666666667,157.46666666666667,64.46666666666665,91.5,2022,10
202211,horticultura,IPCA - Horticultura,1.3011,121.92222222222222,54.36666666666666,52.63333333333333,102.24444444444445,269.43333333333334,133.20000000000002,143.70000000000002,138.46666666666667,157.46666666666667,184.63333333333333,2022,11
202212,horticultura,IPCA - Horticultura,3.6977,88.66666666666667,121.92222222222222,54.36666666666666,52.63333333333333,184.41111111111113,192.66666666666666,133.20000000000002,143.70000000000002,138.46666666666667,113.63333333333333,2022,12
202301,horticultura,IPCA - Horticultura,3.9481,110.65555555555555,88.66666666666667,121.92222222222222,54.36666666666666,150.73333333333335,125.86666666666667,192.66666666666666,133.20000000000002,143.70000000000002,64.46666666666665,2023,1
202302,horticultura,IPCA - Horticultura,-1.2489,132.60000000000002,110.65555555555555,88.66666666666667,121.92222222222222,102.24444444444445,170.3,125.86666666666667,192.66666666666666,133.20000000000002,157.46666666666667,2023,2
202303,horticultura,IPCA - Horticultura,-3.4857,228.94444444444446,132.60000000000002,110.65555555555555,88.66666666666667,52.63333333333333,112.56666666666666,170.3,125.86666666666667,192.66666666666666,138.46666666666667,2023,3
202304,horticultura,IPCA - Horticultura,3.3754,165.0111111111111,228.94444444444446,132.60000000000002,110.65555555555555,54.36666666666666,66.66666666666667,112.56666666666666,170.3,125.86666666666667,143.70000000000002,2023,4
202305,horticultura,IPCA - Horticultura,0.4285,138.42222222222222,165.0111111111111,228.94444444444446,132.60000000000002,121.92222222222222,53.666666666666664,66.66666666666667,112.56666666666666,170.3,133.20000000000002,2023,5
202306,horticultura,IPCA - Horticultura,-1.7096,181.11111111111111,138.42222222222222,165.0111111111111,228.94444444444446,88.66666666666667,137.9333333333333,53.666666666666664,66.66666666666667,112.56666666666666,192.66666666666666,2023,6
202307,horticultura,IPCA - Horticultura,0.0514,80.5,181.11111111111111,138.42222222222222,165.0111111111111,110.65555555555555,131.06666666666666,137.9333333333333,53.666666666666664,66.66666666666667,125.86666666666667,2023,7
202308,horticultura,IPCA - Horticultura,-2.845,68.1,80.5,181.11111111111111,138.42222222222222,132.60000000000002,102.03333333333335,131.06666666666666,137.9333333333333,53.666666666666664,170.3,2023,8
202309,horticultura,IPCA - Horticultura,-0.3423,54.36666666666667,68.1,80.5,181.11111111111111,228.94444444444446,219.83333333333334,102.03333333333335,131.06666666666666,137.9333333333333,112.56666666666666,2023,9
202310,horticultura,IPCA - Horticultura,1.3193,35.52222222222222,54.36666666666667,68.1,80.5,165.0111111111111,285.56666666666666,219.83333333333334,102.03333333333335,131.06666666666666,66.66666666666667,2023,10
202311,horticultura,IPCA - Horticultura,-1.39,38.955555555555556,35.52222222222222,54.36666666666667,68.1,138.42222222222222,218.26666666666665,285.56666666666666,219.83333333333334,102.03333333333335,53.666666666666664,2023,11
202312,horticultura,IPCA - Horticultura,-1.4893,86.76666666666668,38.955555555555556,35.52222222222222,54.36666666666667,181.11111111111111,77.53333333333333,218.26666666666665,285.56666666666666,219.83333333333334,137.9333333333333,2023,12
202401,horticultura,IPCA - Horticultura,-1.9131,96.24444444444444,86.76666666666668,38.955555555555556,35.52222222222222,80.5,167.79999999999998,77.53333333333333,218.26666666666665,285.56666666666666,131.06666666666666,2024,1
202402,horticultura,IPCA - Horticultura,1.5122,214.94444444444446,96.24444444444444,86.76666666666668,38.955555555555556,68.1,127.0,167.79999999999998,77.53333333333333,218.26666666666665,102.03333333333335,2024,2
202403,horticultura,IPCA - Horticultura,5.6638,230.7111111111111,214.94444444444446,96.24444444444444,86.76666666666668,54.36666666666667,112.09999999999998,127.0,167.79999999999998,77.53333333333333,219.83333333333334,2024,3
202404,horticultura,IPCA - Horticultura,7.7591,224.9888888888889,230.7111111111111,214.94444444444446,96.24444444444444,35.52222222222222,196.1,112.09999999999998,127.0,167.79999999999998,285.56666666666666,2024,4
202405,horticultura,IPCA - Horticultura,-0.6688,158.76666666666668,224.9888888888889,230.7111111111111,214.94444444444446,38.955555555555556,231.10000000000002,196.1,112.09999999999998,127.0,218.26666666666665,2024,5
202406,horticultura,IPCA - Horticultura,-1.7707,144.7,158.76666666666668,224.9888888888889,230.7111111111111,86.76666666666668,91.16666666666667,231.10000000000002,196.1,112.09999999999998,77.53333333333333,2024,6
202407,horticultura,IPCA - Horticultura,-2.8394,86.37777777777778,144.7,158.76666666666668,224.9888888888889,96.24444444444444,140.20000000000002,91.16666666666667,231.10000000000002,196.1,167.79999999999998,2024,7
202408,horticultura,IPCA - Horticultura,-6.9443,51.21111111111111,86.37777777777778,144.7,158.76666666666668,214.94444444444446,58.73333333333333,140.20000000000002,91.16666666666667,231.10000000000002,127.0,2024,8
202409,horticultura,IPCA - Horticultura,-2.3094,37.900000000000006,51.21111111111111,86.37777777777778,144.7,230.7111111111111,123.13333333333333,58.73333333333333,140.20000000000002,91.16666666666667,112.09999999999998,2024,9
202410,horticultura,IPCA - Horticultura,4.1272,27.299999999999997,37.900000000000006,51.21111111111111,86.37777777777778,224.9888888888889,118.80000000000001,123.13333333333333,58.73333333333333,140.20000000000002,196.1,2024,10
202411,horticultura,IPCA - Horticultura,3.5254,45.86666666666667,27.299999999999997,37.900000000000006,51.21111111111111,158.76666666666668,132.0,118.80000000000001,123.13333333333333,58.73333333333333,231.10000000000002,2024,11
202412,horticultura,IPCA - Horticultura,1.479,57.98888888888889,45.86666666666667,27.299999999999997,37.900000000000006,144.7,208.5666666666667,132.0,118.80000000000001,123.13333333333333,91.16666666666667,2024,12
202501,horticultura,IPCA - Horticultura,3.9583,167.38888888888889,57.98888888888889,45.86666666666667,27.299999999999997,86.37777777777778,137.29999999999998,208.5666666666667,132.0,118.80000000000001,140.20000000000002,2025,1
202502,horticultura,IPCA - Horticultura,1.4591,162.24444444444444,167.38888888888889,57.98888888888889,45.86666666666667,51.21111111111111,102.53333333333335,137.29999999999998,208.5666666666667,132.0,58.73333333333333,2025,2
202503,horticultura,IPCA - Horticultura,2.364,170.27777777777777,162.24444444444444,167.38888888888889,57.98888888888889,37.900000000000006,82.63333333333334,102.53333333333335,137.29999999999998,208.5666666666667,123.13333333333333,2025,3
202504,horticultura,IPCA - Horticultura,2.6201,109.91111111111111,170.27777777777777,162.24444444444444,167.38888888888889,27.299999999999997,111.73333333333333,82.63333333333334,102.53333333333335,137.29999999999998,118.80000000000001,2025,4
202505,horticultura,IPCA - Horticultura,-2.4152,201.83333333333334,109.91111111111111,170.27777777777777,162.24444444444444,45.86666666666667,97.96666666666665,111.73333333333333,82.63333333333334,102.53333333333335,132.0,2025,5
202506,horticultura,IPCA - Horticultura,0.9087,170.4111111111111,201.83333333333334,109.91111111111111,170.27777777777777,57.98888888888889,148.36666666666667,97.96666666666665,111.73333333333333,82.63333333333334,208.5666666666667,2025,6
201501,ipca_geral,IPCA - Geral,1.24,41.24444444444444,,,,,217.70000000000002,,,,,2015,1
201502,ipca_geral,IPCA - Geral,1.22,125.17777777777776,41.24444444444444,,,,232.4,217.70000000000002,,,,2015,2
201503,ipca_geral,IPCA - Geral,1.32,172.58888888888887,125.17777777777776,41.24444444444444,,,140.6,232.4,217.70000000000002,,,2015,3
201504,ipca_geral,IPCA - Geral,0.71,118.8777777777778,172.58888888888887,125.17777777777776,41.24444444444444,,49.43333333333334,140.6,232.4,217.70000000000002,,2015,4
201505,ipca_geral,IPCA - Geral,0.74,137.45555555555555,118.8777777777778,172.58888888888887,125.17777777777776,,135.20000000000002,49.43333333333334,140.6,232.4,,2015,5
201506,ipca_geral,IPCA - Geral,0.79,124.38888888888889,137.45555555555555,118.8777777777778,172.58888888888887,,129.5,135.20000000000002,49.43333333333334,140.6,,2015,6
201507,ipca_geral,IPCA - Geral,0.62,113.15555555555557,124.38888888888889,137.45555555555555,118.8777777777778,41.24444444444444,184.46666666666667,129.5,135.20000000000002,49.43333333333334,217.70000000000002,2015,7
201508,ipca_geral,IPCA - Geral,0.22,40.81111111111111,113.15555555555557,124.38888888888889,137.45555555555555,125.17777777777776,57.699999999999996,184.46666666666667,129.5,135.20000000000002,232.4,2015,8
201509,ipca_geral,IPCA - Geral,0.54,20.744444444444444,40.81111111111111,113.15555555555557,124.38888888888889,172.58888888888887,168.9,57.699999999999996,184.46666666666667,129.5,140.6,2015,9
201510,ipca_geral,IPCA - Geral,0.82,15.566666666666666,20.744444444444444,40.81111111111111,113.15555555555557,118.8777777777778,202.73333333333335,168.9,57.699999999999996,184.46666666666667,49.43333333333334,2015,10
201511,ipca_geral,IPCA - Geral,1.01,6.322222222222222,15.566666666666666,20.744444444444444,40.81111111111111,137.45555555555555,172.83333333333334,202.73333333333335,168.9,57.699999999999996,135.20000000000002,2015,11
201512,ipca_geral,IPCA - Geral,0.96,44.97777777777778,6.322222222222222,15.566666666666666,20.744444444444444,124.38888888888889,244.4,172.83333333333334,202.73333333333335,168.9,129.5,2015,12
201601,ipca_geral,IPCA - Geral,1.27,162.77777777777777,44.97777777777778,6.322222222222222,15.566666666666666,113.15555555555557,114.76666666666667,244.4,172.83333333333334,202.73333333333335,184.46666666666667,2016,1
201602,ipca_geral,IPCA - Geral,0.9,103.48888888888888,162.77777777777777,44.97777777777778,6.322222222222222,40.81111111111111,192.86666666666665,114.76666666666667,244.4,172.83333333333334,57.699999999999996,2016,2
201603,ipca_geral,IPCA - Geral,0.43,136.75555555555556,103.48888888888888,162.77777777777777,44.97777777777778,20.744444444444444,181.1,192.86666666666665,114.76666666666667,244.4,168.9,2016,3
201604,ipca_geral,IPCA - Geral,0.61,123.32222222222224,136.75555555555556,103.48888888888888,162.77777777777777,15.566666666666666,112.03333333333335,181.1,192.86666666666665,114.76666666666667,202.73333333333335,2016,4
201605,ipca_geral,IPCA - Geral,0.78,136.92222222222222,123.32222222222224,136.75555555555556,103.48888888888888,6.322222222222222,106.56666666666666,112.03333333333335,181.1,192.86666666666665,172.83333333333334,2016,5
201606,ipca_geral,IPCA - Geral,0.35,78.44444444444444,136.92222222222222,123.32222222222224,136.75555555555556,44.97777777777778,64.93333333333334,106.56666666666666,112.03333333333335,181.1,244.4,2016,6
201607,ipca_geral,IPCA - Geral,0.52,45.25555555555556,78.44444444444444,136.92222222222222,123.32222222222224,162.77777777777777,69.5,64.93333333333334,106.56666666666666,112.03333333333335,114.76666666666667,2016,7
201608,ipca_geral,IPCA - Geral,0.44,30.577777777777776,45.25555555555556,78.44444444444444,136.92222222222222,103.48888888888888,140.46666666666667,69.5,64.93333333333334,106.56666666666666,192.86666666666665,2016,8
201609,ipca_geral,IPCA - Geral,0.08,27.444444444444443,30.577777777777776,45.25555555555556,78.44444444444444,136.75555555555556,74.0,140.46666666666667,69.5,64.93333333333334,181.1,2016,9
201610,ipca_geral,IPCA - Geral,0.26,20.055555555555557,27.444444444444443,30.577777777777776,45.25555555555556,123.32222222222224,144.63333333333333,74.0,140.46666666666667,69.5,112.03333333333335,2016,10
201611,ipca_geral,IPCA - Geral,0.18,22.700000000000003,20.055555555555557,27.444444444444443,30.577777777777776,136.92222222222222,85.86666666666667,144.63333333333333,74.0,140.46666666666667,106.56666666666666,2016,11
201612,ipca_geral,IPCA - Geral,0.3,49.422222222222224,22.700000000000003,20.055555555555557,27.444444444444443,78.44444444444444,162.20000000000002,85.86666666666667,144.63333333333333,74.0,64.93333333333334,2016,12
201701,ipca_geral,IPCA - Geral,0.38,104.71111111111112,49.422222222222224,22.700000000000003,20.055555555555557,45.25555555555556,162.23333333333332,162.20000000000002,85.86666666666667,144.63333333333333,69.5,2017,1
201702,ipca_geral,IPCA - Geral,0.33,129.8777777777778,104.71111111111112,49.422222222222224,22.700000000000003,30.577777777777776,123.63333333333334,162.23333333333332,162.20000000000002,85.86666666666667,140.46666666666667,2017,2
201703,ipca_geral,IPCA - Geral,0.25,214.16666666666666,129.8777777777778,104.71111111111112,49.422222222222224,27.444444444444443,103.96666666666665,123.63333333333334,162.23333333333332,162.20000000000002,74.0,2017,3
201704,ipca_geral,IPCA - Geral,0.14,196.46666666666667,214.16666666666666,129.8777777777778,104.71111111111112,20.055555555555557,104.43333333333334,103.96666666666665,123.63333333333334,162.23333333333332,144.63333333333333,2017,4
201705,ipca_geral,IPCA - Geral,0.31,233.67777777777778,196.46666666666667,214.16666666666666,129.8777777777778,22.700000000000003,192.83333333333334,104.43333333333334,103.96666666666665,123.63333333333334,85.86666666666667,2017,5
201706,ipca_geral,IPCA - Geral,-0.23,157.9888888888889,233.67777777777778,196.46666666666667,214.16666666666666,49.422222222222224,153.06666666666666,192.83333333333334,104.43333333333334,103.96666666666665,162.20000000000002,2017,6
201707,ipca_geral,IPCA - Geral,0.24,184.63333333333333,157.9888888888889,233.67777777777778,196.46666666666667,104.71111111111112,18.566666666666666,153.06666666666666,192.83333333333334,104.43333333333334,162.23333333333332,2017,7
201708,ipca_geral,IPCA - Geral,0.19,64.1888888888889,184.63333333333333,157.9888888888889,233.67777777777778,129.8777777777778,76.36666666666666,18.566666666666666,153.06666666666666,192.83333333333334,123.63333333333334,2017,8
201709,ipca_geral,IPCA - Geral,0.16,68.48888888888888,64.1888888888889,184.63333333333333,157.9888888888889,214.16666666666666,103.06666666666666,76.36666666666666,18.566666666666666,153.06666666666666,103.96666666666665,2017,9
201710,ipca_geral,IPCA - Geral,0.42,45.68888888888889,68.48888888888888,64.1888888888889,184.63333333333333,196.46666666666667,167.36666666666667,103.06666666666666,76.36666666666666,18.566666666666666,104.43333333333334,2017,10
201711,ipca_geral,IPCA - Geral,0.28,37.52222222222222,45.68888888888889,68.48888888888888,64.1888888888889,233.67777777777778,118.0,167.36666666666667,103.06666666666666,76.36666666666666,192.83333333333334,2017,11
201712,ipca_geral,IPCA - Geral,0.44,67.25555555555555,37.52222222222222,45.68888888888889,68.48888888888888,157.9888888888889,140.16666666666666,118.0,167.36666666666667,103.06666666666666,153.06666666666666,2017,12
201801,ipca_geral,IPCA - Geral,0.29,120.67777777777776,67.25555555555555,37.52222222222222,45.68888888888889,184.63333333333333,171.9666666666667,140.16666666666666,118.0,167.36666666666667,18.566666666666666,2018,1
201802,ipca_geral,IPCA - Geral,0.32,213.72222222222223,120.67777777777776,67.25555555555555,37.52222222222222,64.1888888888889,98.46666666666665,171.9666666666667,140.16666666666666,118.0,76.36666666666666,2018,2
201803,ipca_geral,IPCA - Geral,0.09,170.17777777777778,213.72222222222223,120.67777777777776,67.25555555555555,68.48888888888888,154.70000000000002,98.46666666666665,171.9666666666667,140.16666666666666,103.06666666666666,2018,3
201804,ipca_geral,IPCA - Geral,0.22,249.4888888888889,170.17777777777778,213.72222222222223,120.67777777777776,45.68888888888889,32.833333333333336,154.70000000000002,98.46666666666665,171.9666666666667,167.36666666666667,2018,4
201805,ipca_geral,IPCA - Geral,0.4,155.58888888888887,249.4888888888889,170.17777777777778,213.72222222222223,37.52222222222222,49.56666666666666,32.833333333333336,154.70000000000002,98.46666666666665,118.0,2018,5
201806,ipca_geral,IPCA - Geral,1.26,90.58888888888889,155.58888888888887,249.4888888888889,170.17777777777778,67.25555555555555,88.36666666666667,49.56666666666666,32.833333333333336,154.70000000000002,140.16666666666666,2018,6
201807,ipca_geral,IPCA - Geral,0.33,106.25555555555555,90.58888888888889,155.58888888888887,249.4888888888889,120.67777777777776,93.59999999999998,88.36666666666667,49.56666666666666,32.833333333333336,171.9666666666667,2018,7
201808,ipca_geral,IPCA - Geral,-0.09,50.08888888888889,106.25555555555555,90.58888888888889,155.58888888888887,213.72222222222223,84.60000000000001,93.59999999999998,88.36666666666667,49.56666666666666,98.46666666666665,2018,8
201809,ipca_geral,IPCA - Geral,0.48,36.96666666666667,50.08888888888889,106.25555555555555,90.58888888888889,170.17777777777778,141.70000000000002,84.60000000000001,93.59999999999998,88.36666666666667,154.70000000000002,2018,9
201810,ipca_geral,IPCA - Geral,0.45,34.644444444444446,36.96666666666667,50.08888888888889,106.25555555555555,249.4888888888889,145.29999999999998,141.70000000000002,84.60000000000001,93.59999999999998,32.833333333333336,2018,10
201811,ipca_geral,IPCA - Geral,-0.21,80.63333333333334,34.644444444444446,36.96666666666667,50.08888888888889,155.58888888888887,101.36666666666667,145.29999999999998,141.70000000000002,84.60000000000001,49.56666666666666,2018,11
201812,ipca_geral,IPCA - Geral,0.15,103.41111111111111,80.63333333333334,34.644444444444446,36.96666666666667,90.58888888888889,90.76666666666667,101.36666666666667,145.29999999999998,141.70000000000002,88.36666666666667,2018,12
201901,ipca_geral,IPCA - Geral,0.32,135.39999999999998,103.41111111111111,80.63333333333334,34.644444444444446,106.25555555555555,124.2,90.76666666666667,101.36666666666667,145.29999999999998,93.59999999999998,2019,1
201902,ipca_geral,IPCA - Geral,0.43,189.37777777777777,135.39999999999998,103.41111111111111,80.63333333333334,50.08888888888889,146.53333333333333,124.2,90.76666666666667,101.36666666666667,84.60000000000001,2019,2
201903,ipca_geral,IPCA - Geral,0.75,299.18888888888887,189.37777777777777,135.39999999999998,103.41111111111111,36.96666666666667,105.73333333333333,146.53333333333333,124.2,90.76666666666667,141.70000000000002,2019,3
201904,ipca_geral,IPCA - Geral,0.57,275.8111111111111,299.18888888888887,189.37777777777777,135.39999999999998,34.644444444444446,117.26666666666667,105.73333333333333,146.53333333333333,124.2,145.29999999999998,2019,4
201905,ipca_geral,IPCA - Geral,0.13,131.56666666666666,275.8111111111111,299.18888888888887,189.37777777777777,80.63333333333334,203.9333333333333,117.26666666666667,105.73333333333333,146.53333333333333,101.36666666666667,2019,5
201906,ipca_geral,IPCA - Geral,0.01,176.89999999999998,131.56666666666666,275.8111111111111,299.18888888888887,103.41111111111111,63.133333333333326,203.9333333333333,117.26666666666667,105.73333333333333,90.76666666666667,2019,6
201907,ipca_geral,IPCA - Geral,0.19,135.17777777777778,176.89999999999998,131.56666666666666,275.8111111111111,135.39999999999998,68.43333333333334,63.133333333333326,203.9333333333333,117.26666666666667,124.2,2019,7
201908,ipca_geral,IPCA - Geral,0.11,62.42222222222222,135.17777777777778,176.89999999999998,131.56666666666666,189.37777777777777,40.56666666666667,68.43333333333334,63.133333333333326,203.9333333333333,146.53333333333333,2019,8
201909,ipca_geral,IPCA - Geral,-0.04,50.488888888888894,62.42222222222222,135.17777777777778,176.89999999999998,299.18888888888887,109.93333333333334,40.56666666666667,68.43333333333334,63.133333333333326,105.73333333333333,2019,9
201910,ipca_geral,IPCA - Geral,0.1,44.77777777777778,50.488888888888894,62.42222222222222,135.17777777777778,275.8111111111111,129.29999999999998,109.93333333333334,40.56666666666667,68.43333333333334,117.26666666666667,2019,10
