periodo,ano,mes,id_variavel,variavel,unidade,id_categoria,categoria,valor
201806,2018,6,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,-0.2291
201807,2018,7,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,0.1558
201808,2018,8,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,-1.0672
201809,2018,9,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,-2.3064
201810,2018,10,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,1.0195
201811,2018,11,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,2.8905
201812,2018,12,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,5.6513
201901,2019,1,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,2.4096
201902,2019,2,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,4.5627
201903,2019,3,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,4.0898
201904,2019,4,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,2.734
201905,2019,5,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,-4.4758
201906,2019,6,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,-0.8699
201907,2019,7,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,-0.2609
201908,2019,8,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,-5.0291
201909,2019,9,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,-2.0255
201910,2019,10,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,1.1219
201911,2019,11,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,1.1271
201912,2019,12,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,13.642
202001,2020,1,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,0.0726
202002,2020,2,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,-1.4195
202003,2020,3,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,1.6852
202004,2020,4,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,8.1174
202005,2020,5,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,2.5912
202006,2020,6,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,-4.9823
202007,2020,7,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,-1.6473
202008,2020,8,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,2.1761
202009,2020,9,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,5.6649
202010,2020,10,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,5.3064
202011,2020,11,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,3.6923
202012,2020,12,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,1.1373
202101,2021,1,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,1.944
202102,2021,2,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,-2.4515
202103,2021,3,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,-1.5374
202104,2021,4,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,0.7644
202105,2021,5,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,1.3968
202106,2021,6,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,-2.225
202107,2021,7,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,1.9293
202108,2021,8,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,0.5817
202109,2021,9,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,1.5352
202110,2021,10,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,3.0832
202111,2021,11,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,1.3282
202112,2021,12,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,-0.4002
202201,2022,1,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,4.633
202202,2022,2,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,2.5892
202203,2022,3,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,3.4925
202204,2022,4,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,2.9225
202205,2022,5,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,-1.2067
202206,2022,6,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,-0.0815
202207,2022,7,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,-0.1736
202208,2022,8,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,-1.7952
202209,2022,9,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,-0.3223
202210,2022,10,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,2.5945
202211,2022,11,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,2.0273
202212,2022,12,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,2.1958
202301,2023,1,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,0.8501
202302,2023,2,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,-2.1728
202303,2023,3,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,-2.0513
202304,2023,4,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,3.5276
202305,2023,5,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,-0.0071
202306,2023,6,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,-5.0362
202307,2023,7,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,-1.7449
202308,2023,8,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,-2.4601
202309,2023,9,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,-1.6492
202310,2023,10,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,0.8115
202311,2023,11,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,1.9683
202312,2023,12,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,3.2023
202401,2024,1,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,6.176
202402,2024,2,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,-0.4066
202403,2024,3,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,-0.599
202404,2024,4,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,-0.3639
202405,2024,5,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,0.4993
202406,2024,6,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,0.9822
202407,2024,7,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,-2.1717
202408,2024,8,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,-4.0389
202409,2024,9,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,0.7576
202410,2024,10,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,3.3347
202411,2024,11,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,4.6421
202412,2024,12,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,0.6665
202501,2025,1,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,3.3338
202502,2025,2,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,-2.3226
202503,2025,3,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,1.991
202504,2025,4,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,1.7731
202505,2025,5,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,-1.1415
202506,2025,6,2265,IPCA - Variacao mensal,%,frutas,IPCA - Frutas,-1.8981
201501,2015,1,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,3.0672
201502,2015,2,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,1.1211
201503,2015,3,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,4.2295
201504,2015,4,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,3.8117
201505,2015,5,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,8.8868
201506,2015,6,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,-5.4894
201507,2015,7,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,2.2803
201508,2015,8,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,-4.5971
201509,2015,9,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,-3.8801
201510,2015,10,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,0.3375
201511,2015,11,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,3.7978
201512,2015,12,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,5.5779
201601,2016,1,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,9.8483
201602,2016,2,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,5.1514
201603,2016,3,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,-0.3431
201604,2016,4,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,-0.3003
201605,2016,5,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,-2.5991
201606,2016,6,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,3.1056
201607,2016,7,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,4.2918
201608,2016,8,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,1.6684
201609,2016,9,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,1.4216
201610,2016,10,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,-0.1274
201611,2016,11,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,-2.1401
201612,2016,12,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,-3.0331
201701,2017,1,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,4.6399
201702,2017,2,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,-2.5625
201703,2017,3,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,1.7218
201704,2017,4,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,3.4856
201705,2017,5,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,-4.3916
201706,2017,6,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,0.9864
201707,2017,7,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,-1.9144
201708,2017,8,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,-2.8253
201709,2017,9,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,-4.8517
201710,2017,10,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,-0.7693
201711,2017,11,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,-1.0038
201712,2017,12,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,0.97
201801,2018,1,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,5.4865
201802,2018,2,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,2.0278
201803,2018,3,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,-1.636
201804,2018,4,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,-2.5758
201805,2018,5,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,3.1163
201806,2018,6,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,0.3992
201807,2018,7,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,-3.3363
201808,2018,8,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,-1.6796
201809,2018,9,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,-1.542
201810,2018,10,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,7.1526
201811,2018,11,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,4.6416
201812,2018,12,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,-3.4786
201901,2019,1,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,1.6736
201902,2019,2,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,3.1857
201903,2019,3,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,6.7793
201904,2019,4,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,3.1632
201905,2019,5,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,-3.2143
201906,2019,6,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,0.9653
201907,2019,7,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,-3.5144
201908,2019,8,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,-6.9568
201909,2019,9,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,-4.6346
201910,2019,10,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,0.7835
201911,2019,11,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,2.2315
201912,2019,12,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,9.5548
202001,2020,1,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,-0.0577
202002,2020,2,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,6.8299
202003,2020,3,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,2.6178
202004,2020,4,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,1.547
202005,2020,5,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,-5.6544
202006,2020,6,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,2.0058
202007,2020,7,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,-2.0611
202008,2020,8,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,1.6251
202009,2020,9,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,5.1111
202010,2020,10,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,5.1034
202011,2020,11,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,5.6391
202012,2020,12,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,-0.8103
202101,2021,1,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,-0.372
202102,2021,2,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,-1.7843
202103,2021,3,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,-1.2245
202104,2021,4,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,1.5879
202105,2021,5,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,1.3232
202106,2021,6,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,1.7662
202107,2021,7,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,3.9161
202108,2021,8,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,-1.8798
202109,2021,9,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,-0.0272
202110,2021,10,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,2.15
202111,2021,11,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,2.908
202112,2021,12,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,-0.224
202201,2022,1,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,4.8855
202202,2022,2,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,0.3705
202203,2022,3,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,4.1699
202204,2022,4,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,1.9858
202205,2022,5,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,-2.96
202206,2022,6,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,4.5413
202207,2022,7,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,-2.3653
202208,2022,8,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,-2.2574
202209,2022,9,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,-0.9745
202210,2022,10,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,0.2738
202211,2022,11,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,1.3011
202212,2022,12,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,3.6977
202301,2023,1,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,3.9481
202302,2023,2,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,-1.2489
202303,2023,3,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,-3.4857
202304,2023,4,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,3.3754
202305,2023,5,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,0.4285
202306,2023,6,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,-1.7096
202307,2023,7,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,0.0514
202308,2023,8,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,-2.845
202309,2023,9,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,-0.3423
202310,2023,10,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,1.3193
202311,2023,11,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,-1.39
202312,2023,12,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,-1.4893
202401,2024,1,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,-1.9131
202402,2024,2,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,1.5122
202403,2024,3,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,5.6638
202404,2024,4,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,7.7591
202405,2024,5,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,-0.6688
202406,2024,6,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,-1.7707
202407,2024,7,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,-2.8394
202408,2024,8,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,-6.9443
202409,2024,9,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,-2.3094
202410,2024,10,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,4.1272
202411,2024,11,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,3.5254
202412,2024,12,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,1.479
202501,2025,1,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,3.9583
202502,2025,2,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,1.4591
202503,2025,3,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,2.364
202504,2025,4,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,2.6201
202505,2025,5,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,-2.4152
202506,2025,6,2265,IPCA - Variacao mensal,%,horticultura,IPCA - Horticultura,0.9087
201501,2015,1,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,1.24
201502,2015,2,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,1.22
201503,2015,3,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,1.32
201504,2015,4,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.71
201505,2015,5,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.74
201506,2015,6,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.79
201507,2015,7,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.62
201508,2015,8,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.22
201509,2015,9,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.54
201510,2015,10,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.82
201511,2015,11,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,1.01
201512,2015,12,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.96
201601,2016,1,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,1.27
201602,2016,2,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.9
201603,2016,3,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.43
201604,2016,4,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.61
201605,2016,5,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.78
201606,2016,6,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.35
201607,2016,7,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.52
201608,2016,8,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.44
201609,2016,9,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.08
201610,2016,10,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.26
201611,2016,11,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.18
201612,2016,12,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.3
201701,2017,1,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.38
201702,2017,2,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.33
201703,2017,3,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.25
201704,2017,4,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.14
201705,2017,5,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.31
201706,2017,6,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,-0.23
201707,2017,7,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.24
201708,2017,8,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.19
201709,2017,9,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.16
201710,2017,10,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.42
201711,2017,11,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.28
201712,2017,12,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.44
201801,2018,1,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.29
201802,2018,2,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.32
201803,2018,3,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.09
201804,2018,4,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.22
201805,2018,5,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.4
201806,2018,6,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,1.26
201807,2018,7,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.33
201808,2018,8,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,-0.09
201809,2018,9,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.48
201810,2018,10,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.45
201811,2018,11,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,-0.21
201812,2018,12,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.15
201901,2019,1,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.32
201902,2019,2,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.43
201903,2019,3,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.75
201904,2019,4,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.57
201905,2019,5,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.13
201906,2019,6,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.01
201907,2019,7,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.19
201908,2019,8,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.11
201909,2019,9,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,-0.04
201910,2019,10,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.1
201911,2019,11,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.51
201912,2019,12,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,1.15
202001,2020,1,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.21
202002,2020,2,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.25
202003,2020,3,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.07
202004,2020,4,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,-0.31
202005,2020,5,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,-0.38
202006,2020,6,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.26
202007,2020,7,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.36
202008,2020,8,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.24
202009,2020,9,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.64
202010,2020,10,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.86
202011,2020,11,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.89
202012,2020,12,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,1.35
202101,2021,1,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.25
202102,2021,2,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.86
202103,2021,3,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.93
202104,2021,4,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.31
202105,2021,5,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.83
202106,2021,6,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.53
202107,2021,7,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.96
202108,2021,8,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.87
202109,2021,9,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,1.16
202110,2021,10,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,1.25
202111,2021,11,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.95
202112,2021,12,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.73
202201,2022,1,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.54
202202,2022,2,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,1.01
202203,2022,3,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,1.62
202204,2022,4,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,1.06
202205,2022,5,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.47
202206,2022,6,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.67
